month,day,year,hour,curtailment_type,reason,curtail_category,fuel_type,curtailed_MWh,curtailed_MW
6,13,2017,8,ExDispatch,System,ExDispatch - System,SOLR,0,
6,13,2017,9,Economic,Local,Economic - Local,SOLR,355,724
6,13,2017,9,Economic,System,Economic - System,SOLR,14,
6,13,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,13,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,13,2017,10,Economic,Local,Economic - Local,SOLR,462,545
6,13,2017,10,Economic,Local,Economic - Local,WIND,0,
6,13,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,13,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,13,2017,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,15,
6,13,2017,11,Economic,Local,Economic - Local,SOLR,417,479
6,13,2017,11,Economic,Local,Economic - Local,WIND,0,1
6,13,2017,11,Economic,System,Economic - System,SOLR,1,
6,13,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,13,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,13,2017,12,Economic,Local,Economic - Local,SOLR,388,575
6,13,2017,12,Economic,Local,Economic - Local,WIND,0,1
6,13,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,3,3
6,13,2017,12,ExDispatch,System,ExDispatch - System,SOLR,0,
6,13,2017,13,Economic,Local,Economic - Local,SOLR,129,492
6,13,2017,13,Economic,Local,Economic - Local,WIND,0,1
6,13,2017,13,Economic,System,Economic - System,SOLR,2,
6,13,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,13,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,3
6,13,2017,14,Economic,Local,Economic - Local,SOLR,8,7
6,13,2017,14,Economic,System,Economic - System,SOLR,6,32
6,13,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,13,2017,15,Economic,Local,Economic - Local,SOLR,33,113
6,13,2017,15,Economic,System,Economic - System,SOLR,1,
6,13,2017,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,
6,13,2017,16,Economic,Local,Economic - Local,SOLR,1,0
6,13,2017,16,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,9
6,13,2017,17,Economic,Local,Economic - Local,SOLR,6,18
6,13,2017,17,Economic,System,Economic - System,SOLR,3,
6,13,2017,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,3,7
6,13,2017,18,Economic,Local,Economic - Local,SOLR,8,70
6,13,2017,18,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,2
6,14,2017,8,Economic,Local,Economic - Local,SOLR,5,
6,14,2017,8,Economic,System,Economic - System,SOLR,19,46
6,14,2017,9,Economic,Local,Economic - Local,SOLR,42,89
6,14,2017,9,Economic,System,Economic - System,SOLR,13,
6,14,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,14,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,14,2017,10,Economic,Local,Economic - Local,SOLR,23,102
6,14,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,14,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,14,2017,11,Economic,Local,Economic - Local,SOLR,5,9
6,14,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,14,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,
6,14,2017,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,3
6,14,2017,12,Economic,Local,Economic - Local,SOLR,15,17
6,14,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,0
6,14,2017,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,1
6,14,2017,13,Economic,Local,Economic - Local,SOLR,8,16
6,14,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,1
6,14,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,14,2017,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
6,14,2017,14,Economic,Local,Economic - Local,SOLR,8,11
6,14,2017,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,
6,14,2017,15,Economic,Local,Economic - Local,SOLR,2,2
6,14,2017,15,Economic,System,Economic - System,SOLR,1,15
6,14,2017,16,Economic,Local,Economic - Local,SOLR,0,0
6,14,2017,17,Economic,Local,Economic - Local,SOLR,0,1
6,14,2017,17,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,15,2017,7,Economic,Local,Economic - Local,SOLR,0,2
6,15,2017,8,Economic,Local,Economic - Local,SOLR,8,
6,15,2017,8,Economic,System,Economic - System,SOLR,16,53
6,15,2017,8,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,15,2017,9,Economic,Local,Economic - Local,SOLR,7,0
6,15,2017,9,Economic,System,Economic - System,SOLR,17,125
6,15,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,15,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,15,2017,10,Economic,Local,Economic - Local,SOLR,9,0
6,15,2017,10,Economic,System,Economic - System,SOLR,13,71
6,15,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,15,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,15,2017,11,Economic,Local,Economic - Local,SOLR,4,5
6,15,2017,11,Economic,System,Economic - System,SOLR,2,15
6,15,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,15,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,0
6,15,2017,12,Economic,Local,Economic - Local,SOLR,7,9
6,15,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,15,2017,13,Economic,Local,Economic - Local,SOLR,4,7
6,15,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,15,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,15,2017,14,Economic,Local,Economic - Local,SOLR,4,5
6,15,2017,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,0
6,15,2017,15,Economic,Local,Economic - Local,SOLR,0,1
6,16,2017,9,Economic,Local,Economic - Local,SOLR,0,1
6,16,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,16,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,16,2017,10,Economic,Local,Economic - Local,SOLR,1,2
6,16,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,16,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,16,2017,11,Economic,Local,Economic - Local,SOLR,2,5
6,16,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,2
6,16,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,
6,16,2017,12,Economic,Local,Economic - Local,SOLR,74,443
6,16,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,16,2017,13,Economic,Local,Economic - Local,SOLR,4,4
6,16,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,16,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,16,2017,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
6,16,2017,14,Economic,Local,Economic - Local,SOLR,3,5
6,16,2017,15,Economic,Local,Economic - Local,SOLR,0,
6,16,2017,15,Economic,System,Economic - System,SOLR,0,1
6,16,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,16,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,
6,16,2017,16,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,16,2017,16,ExDispatch,System,ExDispatch - System,SOLR,0,
6,16,2017,18,Economic,Local,Economic - Local,WIND,3,39
6,16,2017,22,Economic,Local,Economic - Local,WIND,2,22
6,17,2017,7,Economic,Local,Economic - Local,SOLR,0,
6,17,2017,7,Economic,System,Economic - System,SOLR,1,10
6,17,2017,8,Economic,Local,Economic - Local,SOLR,2,7
6,17,2017,8,Economic,System,Economic - System,SOLR,0,
6,17,2017,9,Economic,Local,Economic - Local,SOLR,6,
6,17,2017,9,Economic,System,Economic - System,SOLR,69,297
6,17,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,17,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,17,2017,10,Economic,Local,Economic - Local,SOLR,3,16
6,17,2017,10,Economic,System,Economic - System,SOLR,2,
6,17,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,17,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,17,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,17,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,
6,17,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,4
6,17,2017,12,ExDispatch,System,ExDispatch - System,SOLR,1,
6,17,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,17,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,17,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,17,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,17,2017,17,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,18,2017,8,Economic,Local,Economic - Local,SOLR,0,
6,18,2017,8,Economic,System,Economic - System,SOLR,3,7
6,18,2017,9,Economic,Local,Economic - Local,SOLR,1,
6,18,2017,9,Economic,System,Economic - System,SOLR,8,14
6,18,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,18,2017,10,Economic,System,Economic - System,SOLR,1,14
6,18,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,18,2017,10,ExDispatch,System,ExDispatch - System,SOLR,1,1
6,18,2017,11,Economic,Local,Economic - Local,SOLR,2,1
6,18,2017,11,Economic,System,Economic - System,SOLR,2,15
6,18,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,18,2017,11,ExDispatch,System,ExDispatch - System,SOLR,2,1
6,18,2017,12,Economic,Local,Economic - Local,SOLR,16,19
6,18,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,4,4
6,18,2017,13,Economic,Local,Economic - Local,SOLR,10,22
6,18,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,3,4
6,18,2017,13,ExDispatch,System,ExDispatch - System,SOLR,1,
6,18,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,18,2017,14,ExDispatch,System,ExDispatch - System,SOLR,1,
6,18,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,3,3
6,18,2017,16,ExDispatch,Local,ExDispatch - Local,SOLR,2,2
6,18,2017,16,ExDispatch,System,ExDispatch - System,SOLR,0,
6,18,2017,17,Economic,Local,Economic - Local,SOLR,21,126
6,18,2017,17,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
6,18,2017,17,ExDispatch,System,ExDispatch - System,SOLR,1,
6,18,2017,18,Economic,Local,Economic - Local,SOLR,2,8
6,18,2017,18,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,19,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,19,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,19,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,19,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,
6,19,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,
6,19,2017,12,ExDispatch,System,ExDispatch - System,SOLR,2,5
6,19,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,19,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,19,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
6,19,2017,15,Economic,Local,Economic - Local,SOLR,0,1
6,19,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,19,2017,15,ExDispatch,System,ExDispatch - System,SOLR,1,
6,19,2017,16,Economic,Local,Economic - Local,SOLR,15,86
6,19,2017,16,ExDispatch,Local,ExDispatch - Local,SOLR,2,2
6,19,2017,16,ExDispatch,System,ExDispatch - System,SOLR,0,
6,19,2017,17,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,19,2017,17,ExDispatch,System,ExDispatch - System,SOLR,0,2
6,19,2017,18,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,19,2017,18,ExDispatch,System,ExDispatch - System,SOLR,0,
6,20,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,20,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,20,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,20,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,20,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,2
6,20,2017,12,Economic,Local,Economic - Local,SOLR,1,3
6,20,2017,12,Economic,System,Economic - System,SOLR,0,
6,20,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,20,2017,12,ExDispatch,System,ExDispatch - System,SOLR,0,
6,20,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,20,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,20,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,20,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,20,2017,18,Economic,System,Economic - System,SOLR,1,17
6,21,2017,4,Economic,Local,Economic - Local,WIND,1,9
6,21,2017,5,Economic,Local,Economic - Local,WIND,2,17
6,21,2017,8,Economic,Local,Economic - Local,SOLR,1,6
6,21,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,21,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,21,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,21,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,21,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,
6,21,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,21,2017,12,ExDispatch,System,ExDispatch - System,SOLR,0,
6,21,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,21,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,1
6,21,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,1
6,21,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,
6,21,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,21,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,22,2017,8,Economic,Local,Economic - Local,SOLR,1,5
6,22,2017,9,Economic,Local,Economic - Local,SOLR,1,7
6,22,2017,11,Economic,Local,Economic - Local,SOLR,0,
6,22,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,22,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,4
6,22,2017,12,Economic,Local,Economic - Local,SOLR,19,227
6,22,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,22,2017,12,ExDispatch,System,ExDispatch - System,SOLR,1,
6,22,2017,13,Economic,Local,Economic - Local,SOLR,63,285
6,22,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
6,22,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,22,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,22,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,
6,22,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,22,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,22,2017,17,Economic,Local,Economic - Local,SOLR,75,210
6,23,2017,10,Economic,Local,Economic - Local,SOLR,1,13
6,23,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,23,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,2
6,23,2017,12,Economic,Local,Economic - Local,SOLR,0,2
6,23,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,23,2017,12,ExDispatch,System,ExDispatch - System,SOLR,0,
6,23,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,0,1
6,23,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,23,2017,14,Economic,Local,Economic - Local,SOLR,133,222
6,23,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,23,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,
6,23,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,23,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,
6,24,2017,9,Economic,Local,Economic - Local,WIND,7,88
6,24,2017,10,Economic,Local,Economic - Local,SOLR,0,1
6,24,2017,10,Economic,Local,Economic - Local,WIND,147,179
6,24,2017,10,SelfSchCut,Local,SelfSchCut - Local,WIND,8,54
6,24,2017,11,Economic,Local,Economic - Local,WIND,73,95
6,24,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,24,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,
6,24,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,4
6,24,2017,12,ExDispatch,System,ExDispatch - System,SOLR,0,
6,24,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,24,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,24,2017,16,Economic,Local,Economic - Local,WIND,1,12
6,24,2017,19,Economic,System,Economic - System,SOLR,0,1
6,25,2017,6,Economic,Local,Economic - Local,WIND,25,126
6,25,2017,8,Economic,Local,Economic - Local,SOLR,1,
6,25,2017,8,Economic,Local,Economic - Local,WIND,1,9
6,25,2017,8,Economic,System,Economic - System,SOLR,1,
6,25,2017,9,Economic,Local,Economic - Local,SOLR,1,7
6,25,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,25,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,25,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,25,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,25,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,25,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,
6,25,2017,12,Economic,Local,Economic - Local,SOLR,0,
6,25,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
6,25,2017,12,ExDispatch,System,ExDispatch - System,SOLR,1,
6,25,2017,13,Economic,Local,Economic - Local,SOLR,0,0
6,25,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,2
6,25,2017,13,ExDispatch,System,ExDispatch - System,SOLR,0,
6,25,2017,14,Economic,Local,Economic - Local,SOLR,1,1
6,25,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,25,2017,14,ExDispatch,System,ExDispatch - System,SOLR,0,
6,25,2017,15,Economic,Local,Economic - Local,SOLR,1,1
6,25,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,25,2017,16,Economic,Local,Economic - Local,SOLR,4,20
6,25,2017,17,Economic,Local,Economic - Local,SOLR,4,20
6,25,2017,18,Economic,Local,Economic - Local,SOLR,1,10
6,26,2017,8,Economic,Local,Economic - Local,SOLR,0,5
6,26,2017,8,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,26,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,26,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,26,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,1
6,26,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,26,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,0,3
6,26,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,
6,26,2017,12,Economic,Local,Economic - Local,SOLR,0,1
6,26,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,26,2017,12,ExDispatch,System,ExDispatch - System,SOLR,1,
6,26,2017,13,Economic,Local,Economic - Local,SOLR,2,11
6,26,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
6,26,2017,14,Economic,Local,Economic - Local,SOLR,21,80
6,26,2017,14,Economic,System,Economic - System,WIND,3,
6,26,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,0,1
6,26,2017,14,SelfSchCut,Local,SelfSchCut - Local,WIND,0,
6,26,2017,15,Economic,Local,Economic - Local,SOLR,90,297
6,26,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,26,2017,16,Economic,Local,Economic - Local,SOLR,26,70
6,26,2017,17,Economic,Local,Economic - Local,SOLR,46,70
6,26,2017,18,Economic,Local,Economic - Local,SOLR,55,215
6,26,2017,19,Economic,Local,Economic - Local,SOLR,3,17
6,26,2017,19,Economic,System,Economic - System,SOLR,0,
6,26,2017,21,Economic,Local,Economic - Local,WIND,1,9
6,26,2017,22,Economic,Local,Economic - Local,WIND,18,70
6,27,2017,8,Economic,Local,Economic - Local,SOLR,65,211
6,27,2017,8,Economic,System,Economic - System,SOLR,0,
6,27,2017,9,Economic,Local,Economic - Local,SOLR,184,387
6,27,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,27,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,27,2017,10,Economic,Local,Economic - Local,SOLR,11,82
6,27,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,27,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
6,27,2017,11,Economic,Local,Economic - Local,SOLR,8,45
6,27,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,0
6,27,2017,11,ExDispatch,System,ExDispatch - System,SOLR,0,
6,27,2017,11,SelfSchCut,Local,SelfSchCut - Local,WIND,3,5
6,27,2017,12,Economic,Local,Economic - Local,SOLR,3,3
6,27,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,3,3
6,27,2017,12,SelfSchCut,Local,SelfSchCut - Local,WIND,3,3
6,27,2017,13,Economic,Local,Economic - Local,SOLR,1,1
6,27,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,1,3
6,27,2017,13,SelfSchCut,Local,SelfSchCut - Local,WIND,1,2
6,27,2017,14,Economic,Local,Economic - Local,SOLR,1,1
6,27,2017,14,SelfSchCut,Local,SelfSchCut - Local,WIND,0,1
6,27,2017,15,Economic,Local,Economic - Local,SOLR,1,1
6,27,2017,16,Economic,Local,Economic - Local,SOLR,0,0
6,28,2017,8,Economic,Local,Economic - Local,SOLR,0,
6,28,2017,8,Economic,System,Economic - System,SOLR,64,230
6,28,2017,8,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,28,2017,9,Economic,Local,Economic - Local,SOLR,118,82
6,28,2017,9,Economic,System,Economic - System,SOLR,147,396
6,28,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,28,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,28,2017,10,Economic,Local,Economic - Local,SOLR,383,399
6,28,2017,10,Economic,Local,Economic - Local,WIND,3,1
6,28,2017,10,Economic,System,Economic - System,SOLR,97,280
6,28,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,28,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,0
6,28,2017,10,SelfSchCut,Local,SelfSchCut - Local,WIND,0,
6,28,2017,11,Economic,Local,Economic - Local,SOLR,256,398
6,28,2017,11,Economic,System,Economic - System,SOLR,4,15
6,28,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,28,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,0
6,28,2017,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,0
6,28,2017,11,SelfSchCut,Local,SelfSchCut - Local,WIND,3,6
6,28,2017,12,Economic,Local,Economic - Local,SOLR,182,382
6,28,2017,12,Economic,System,Economic - System,SOLR,0,1
6,28,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,1,
6,28,2017,12,ExDispatch,System,ExDispatch - System,SOLR,1,4
6,28,2017,12,SelfSchCut,Local,SelfSchCut - Local,WIND,0,
6,28,2017,13,Economic,Local,Economic - Local,SOLR,154,277
6,28,2017,13,Economic,System,Economic - System,SOLR,0,
6,28,2017,13,SelfSchCut,Local,SelfSchCut - Local,WIND,0,0
6,28,2017,14,Economic,Local,Economic - Local,SOLR,13,18
6,28,2017,15,Economic,Local,Economic - Local,SOLR,11,12
6,28,2017,15,ExDispatch,System,ExDispatch - System,SOLR,0,
6,28,2017,16,Economic,Local,Economic - Local,SOLR,0,0
6,28,2017,16,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,28,2017,20,Economic,System,Economic - System,SOLR,0,4
6,29,2017,8,Economic,System,Economic - System,SOLR,19,112
6,29,2017,9,Economic,Local,Economic - Local,SOLR,2,11
6,29,2017,9,Economic,System,Economic - System,SOLR,1,
6,29,2017,9,ExDispatch,Local,ExDispatch - Local,SOLR,0,
6,29,2017,9,ExDispatch,System,ExDispatch - System,SOLR,0,
6,29,2017,10,ExDispatch,Local,ExDispatch - Local,SOLR,0,0
6,29,2017,10,ExDispatch,System,ExDispatch - System,SOLR,0,
